source_id,author,title,source_type,passages,words,non_word_rate,header_passages,top_offenders
jw-letter-1778-31-to-mary-bishop,john-wesley,31 To Mary Bishop,letter,1,287,0.0139,0,unbosomed:1; renewed:1; correspondents:1; profited:1
jw-letter-1781b-07-to-robert-hopkins,john-wesley,B 07 To Robert Hopkins,letter,1,144,0.0139,0,reigning:1; attained:1
jw-letter-1782b-53-to-zachariah-yewdall,john-wesley,B 53 To Zachariah Yewdall,letter,1,144,0.0139,0,became:1; Athione:1
jw-letter-1788a-72-to-his-niece-sarah-wesley,john-wesley,A 72 To His Niece Sarah Wesley,letter,1,216,0.0139,0,compounded:1; salts:1; prescribed:1
jw-letter-1789a-18-to-joseph-taylor,john-wesley,A 18 To Joseph Taylor,letter,1,144,0.0139,0,Bagshaw:1; continues:1
jw-treatise-word-to-an-unhappy-woman,john-wesley,Treatise Word To An Unhappy Woman,treatise,3,1010,0.0139,0,adulterers:2; fornicators:2; forgiven:2; heli:1; redeemed:1; pangs:1; suffered:1; wiped:1; hairs:1; burnings:1; failed:1
jw-letter-1764-39-to-thomas-rankin,john-wesley,39 To Thomas Rankin,letter,1,145,0.0138,0,shillings:1; results:1
jw-letter-1771-64-to-philothea-briggs,john-wesley,64 To Philothea Briggs,letter,1,218,0.0138,0,recovering:1; careth:1; pleases:1
jw-letter-1777-34-to-mrs-barton,john-wesley,34 To Mrs Barton,letter,1,145,0.0138,0,continues:1; subsides:1
jw-letter-1777-45-to-alexander-clark,john-wesley,45 To Alexander Clark,letter,1,145,0.0138,0,commended:1; allowed:1
jw-letter-1779-58-to-thomas-rutherford,john-wesley,58 To Thomas Rutherford,letter,1,145,0.0138,0,writes:1; chooses:1
jw-letter-1781a-13-to-ann-loxdale,john-wesley,A 13 To Ann Loxdale,letter,1,145,0.0138,0,promised:1; conversing:1
jw-letter-to-william-wilberforce,john-wesley,Letter To William Wilberforce,letter,1,219,0.0137,0,BALAM:1; mundum:1; outraged:1
cw-064-at-setting-out-to-preach-the-gospel,charles-wesley,064 At Setting Out To Preach The Gospel,hymn,1,146,0.0137,0,bonds:1; records:1
jw-letter-1764-28-to-lady-maxwell-london-august-17-1764,john-wesley,28 To Lady Maxwell London August 17 1764,letter,2,585,0.0137,0,delayed:1; passeth:1; neighbours:1; flatterers:1; forgiven:1; increased:1; emerging:1; prays:1
jw-letter-1773-01-to-mary-bishop,john-wesley,01 To Mary Bishop,letter,1,219,0.0137,0,says:1; annexed:1; reasonings:1
jw-letter-1788b-33-to-mrs-charles-wesley,john-wesley,B 33 To Mrs Charles Wesley,letter,1,73,0.0137,0,circumstances:1
jw-letter-1791-07-to-edward-lewly,john-wesley,07 To Edward Lewly,letter,1,146,0.0137,0,scruples:1; expects:1
jw-letter-1761-19-to-miss-march,john-wesley,19 To Miss March,letter,1,147,0.0136,0,increased:1; heights:1
jw-letter-1769-26-to-john-whitehead,john-wesley,26 To John Whitehead,letter,1,147,0.0136,0,lists:1; seemed:1
jw-letter-1775-38-to-john-king,john-wesley,38 To John King,letter,1,221,0.0136,0,surest:1; warns:1; shortened:1
jw-letter-1777-10-to-mrs-johnston-annandale-lisleen,john-wesley,10 To Mrs Johnston Annandale Lisleen,letter,1,294,0.0136,0,circumstances:2; Whisby:1; expected:1
jw-letter-1780b-07-to-mrs-crosby,john-wesley,B 07 To Mrs Crosby,letter,1,295,0.0136,0,originals:1; wife's:1; minds:1; stirred:1
jw-letter-1781b-02-to-hannah-ball,john-wesley,B 02 To Hannah Ball,letter,1,147,0.0136,0,Story's:1; desisted:1
jw-letter-1782a-40-to-samuel-mitchell,john-wesley,A 40 To Samuel Mitchell,letter,1,147,0.0136,0,wanted:1; circumstances:1
jw-letter-1786b-09-to-mrs-fletcher,john-wesley,B 09 To Mrs Fletcher,letter,1,147,0.0136,0,fragments:1; dates:1
jw-letter-1787-34-to-adam-clarke,john-wesley,34 To Adam Clarke,letter,1,147,0.0136,0,Valle:1; Batlift:1
jw-letter-1790b-47-to-sarah-mallet,john-wesley,B 47 To Sarah Mallet,letter,1,220,0.0136,0,suffered:1; attacks:1; provokes:1
jw-letter-1748-12-to-john-toltschig,john-wesley,12 To John Toltschig,letter,1,74,0.0135,0,expected:1
jw-letter-1769-36-to-edward-spencer,john-wesley,36 To Edward Spencer,letter,1,74,0.0135,0,se'nnight:1
jw-letter-1772-08-to-mary-stokes,john-wesley,08 To Mary Stokes,letter,1,296,0.0135,0,circumstances:1; lips:1; professes:1; natured:1
jw-letter-1774-66-to-mary-bishop,john-wesley,66 To Mary Bishop,letter,1,297,0.0135,0,occasioned:1; circumstances:1; emboldened:1; relates:1
jw-letter-1780a-25-to-elizabeth-morgan,john-wesley,A 25 To Elizabeth Morgan,letter,1,223,0.0135,0,surprised:1; noblest:1; purposes:1
jw-letter-1782b-12-to-hannah-ball,john-wesley,B 12 To Hannah Ball,letter,1,148,0.0135,0,wondered:1; influences:1
jw-letter-1785b-27-to-ann-loxdale,john-wesley,B 27 To Ann Loxdale,letter,1,297,0.0135,0,inquiries:1; wondered:1; escaped:1; throws:1
jw-letter-1786b-23-to-john-valton,john-wesley,B 23 To John Valton,letter,1,223,0.0135,0,drowning:1; Brundrell's:1; pounds:1
jw-letter-1788b-20-to-ann-bolton,john-wesley,B 20 To Ann Bolton,letter,1,148,0.0135,0,miscarried:1; chasteneth:1
jw-letter-1789a-40-to-alexander-knox,john-wesley,A 40 To Alexander Knox,letter,1,148,0.0135,0,papers:1; permits:1
jw-letter-1789b-02-to-mrs-rose,john-wesley,B 02 To Mrs Rose,letter,1,74,0.0135,0,purified:1
jw-letter-1791-30-to-william-wilberforce,john-wesley,30 To William Wilberforce,letter,1,223,0.0135,0,BALAM:1; mundum:1; outraged:1
cw-028-mourning,charles-wesley,028 Mourning,hymn,1,298,0.0134,0,heart's:1; holds:1; wings:1; desart:1
jw-letter-1760-18-to-his-wife-ennis-near-limerick-july-12-1760,john-wesley,18 To His Wife Ennis Near Limerick July 12 1760,letter,2,449,0.0134,0,wellnigh:1; humour:1; assisting:1; opportunities:1; moments:1; recalled:1
jw-letter-1772-66-to-penelope-newman,john-wesley,66 To Penelope Newman,letter,1,299,0.0134,0,authors:1; sayings:1; conceived:1; electrified:1
jw-letter-1751-08-to-his-wife,john-wesley,08 To His Wife,letter,1,377,0.0133,0,EVERSHAM:1; enabled:1; remembered:1; affirmed:1; delayed:1
jw-letter-1771-60-to-ann-bolton,john-wesley,60 To Ann Bolton,letter,1,225,0.0133,0,PEYBROKE:1; Iles:1; lacking:1
jw-letter-1775-11-to-peter-bohler,john-wesley,11 To Peter Bohler,letter,1,226,0.0133,0,believed:1; doeth:1; abused:1
jw-letter-1777-31-to-joseph-benson,john-wesley,31 To Joseph Benson,letter,1,150,0.0133,0,supplied:1; Harrisin:1
jw-letter-1782a-32-to-robert-costerdine,john-wesley,A 32 To Robert Costerdine,letter,1,75,0.0133,0,acted:1
jw-letter-1784b-17-to-john-valton,john-wesley,B 17 To John Valton,letter,1,225,0.0133,0,offence:1; became:1; hurts:1
jw-letter-1786b-29-to-joseph-taylor,john-wesley,B 29 To Joseph Taylor,letter,1,150,0.0133,0,oftener:1; subscribers:1
jw-letter-1764-12-to-mrs-woodhouse,john-wesley,12 To Mrs Woodhouse,letter,1,227,0.0132,0,suffered:1; panted:1; purchased:1
jw-letter-1764-16-to-the-countess-of-huntingdon,john-wesley,16 To The Countess Of Huntingdon,letter,2,455,0.0132,0,testifying:1; proposing:1; disputings:1; other's:1; disputing:1; likeminded:1
jw-letter-1768-40-to-lady-maxwell,john-wesley,40 To Lady Maxwell,letter,2,532,0.0132,0,papers:2; walked:1; uttered:1; Hobson's:1; apparitions:1; served:1
jw-letter-1772-52-to-henry-eames,john-wesley,52 To Henry Eames,letter,1,151,0.0132,0,emigrated:1; suffereth:1
jw-letter-1775-07-to-christopher-hopper,john-wesley,07 To Christopher Hopper,letter,1,152,0.0132,0,doubted:1; pleases:1
jw-letter-1776-22-to-mrs-hall,john-wesley,22 To Mrs Hall,letter,1,151,0.0132,0,guineas:1; Appleton's:1
jw-letter-1776-68-to-penelope-newman,john-wesley,68 To Penelope Newman,letter,1,151,0.0132,0,Prizzy:1; bursting:1
jw-letter-1779-29-to-samuel-bradburn,john-wesley,29 To Samuel Bradburn,letter,1,227,0.0132,0,dwelleth:1; entreated:1; ten's:1
jw-letter-1782b-15-to-jasper-winscom,john-wesley,B 15 To Jasper Winscom,letter,1,76,0.0132,0,prospered:1
jw-letter-1784b-01-to-alexander-barry,john-wesley,B 01 To Alexander Barry,letter,1,151,0.0132,0,debts:2
jw-letter-1788b-55-to-charles-bland,john-wesley,B 55 To Charles Bland,letter,1,76,0.0132,0,Jaquis:1
jw-letter-1788b-59-to-william-smith,john-wesley,B 59 To William Smith,letter,1,76,0.0132,0,doors:1
jw-letter-1789a-66-to-zachariah-yewdull,john-wesley,A 66 To Zachariah Yewdull,letter,1,76,0.0132,0,elbows:1
jw-letter-1789b-58-to-sarah-rutter,john-wesley,B 58 To Sarah Rutter,letter,1,151,0.0132,0,continues:1; wants:1
jw-letter-1751-06-to-john-bennet,john-wesley,06 To John Bennet,letter,1,153,0.0131,0,obliges:1; Munchester:1
jw-letter-1760-04-to-miss-march-editors-introductory-notes-1760,john-wesley,04 To Miss March Editors Introductory Notes 1760,letter,1,306,0.0131,0,blesses:1; uncovers:1; shows:1; retained:1
jw-letter-1788b-37-to-lady-maxwell,john-wesley,B 37 To Lady Maxwell,letter,1,383,0.0131,0,believed:2; hindering:1; tempers:1; holiest:1
jw-letter-1789b-19-to-dr-coke,john-wesley,B 19 To Dr Coke,letter,1,153,0.0131,0,tyrants:1; begins:1
jw-letter-1771-74-to-philothea-briggs,john-wesley,74 To Philothea Briggs,letter,1,384,0.013,0,requires:1; workings:1; signifies:1; sallies:1; increases:1
jw-letter-1773-41-to-john-fletcher,john-wesley,41 To John Fletcher,letter,1,384,0.013,0,designs:1; pleases:1; wolves:1; minds:1; pitty:1
jw-letter-1779-24-to-mrs-gair,john-wesley,24 To Mrs Gair,letter,1,154,0.013,0,recovering:1; opportunities:1
jw-letter-1786a-41-to-lancelot-harrison,john-wesley,A 41 To Lancelot Harrison,letter,1,77,0.013,0,Saturda:1
jw-letter-1774-74-to-joseph-benson,john-wesley,74 To Joseph Benson,letter,1,233,0.0129,0,supplied:1; itinerants:1; Mackie:1
jw-letter-1781a-24-to-thomas-rutherford,john-wesley,A 24 To Thomas Rutherford,letter,1,155,0.0129,0,continues:1; believed:1
jw-letter-1789b-09-to-mrs-cock,john-wesley,B 09 To Mrs Cock,letter,1,155,0.0129,0,suffered:1; opportunities:1
jw-letter-1771-06-to-philothea-briggs,john-wesley,06 To Philothea Briggs,letter,1,234,0.0128,0,volumes:1; permits:1; forenoons:1
jw-letter-1785a-26-to-roger-crane,john-wesley,A 26 To Roger Crane,letter,1,78,0.0128,0,neglected:1
jw-letter-1788a-48-to-henry-moore,john-wesley,A 48 To Henry Moore,letter,1,156,0.0128,0,nev:1; velit:1
jw-letter-1764-08-to-mr---sheffield-march-29-1764,john-wesley,08 To Mr   Sheffield March 29 1764,letter,1,79,0.0127,0,baptized:1
jw-letter-1766-02-to-thomas-rankin,john-wesley,02 To Thomas Rankin,letter,1,158,0.0127,0,reimbursed:1; returns:1
jw-letter-1768-55-to-george-merryweather,john-wesley,55 To George Merryweather,letter,1,79,0.0127,0,warned:1
jw-letter-1769-44-to-joseph-benson,john-wesley,44 To Joseph Benson,letter,1,157,0.0127,0,pointblank:1; Phillips's:1
jw-letter-1770-38-to-christopher-hopper,john-wesley,38 To Christopher Hopper,letter,1,157,0.0127,0,letting:1; congregations:1
jw-letter-1774-01-to-joseph-benson-edinburgh,john-wesley,01 To Joseph Benson Edinburgh,letter,1,236,0.0127,0,seemed:1; casts:1; surgeon's:1
jw-letter-1776-55-to-joseph-benson,john-wesley,55 To Joseph Benson,letter,1,158,0.0127,0,events:1; laborers:1
jw-letter-1776-69-to-mrs-bennis,john-wesley,69 To Mrs Bennis,letter,1,157,0.0127,0,implies:1; sufficeth:1
jw-letter-1777-32-to-john-bredin,john-wesley,32 To John Bredin,letter,1,79,0.0127,0,stationedin:1
jw-letter-1777-71-to-john-bredin,john-wesley,71 To John Bredin,letter,1,79,0.0127,0,spared:1
jw-letter-1781a-17-to-miss-clarkson,john-wesley,A 17 To Miss Clarkson,letter,1,237,0.0127,0,informs:1; wondered:1; attempting:1
jw-letter-1788a-63-to-walter-churchey,john-wesley,A 63 To Walter Churchey,letter,1,157,0.0127,0,overtook:1; pleases:1
jw-letter-1790a-14-to-mrs-cock,john-wesley,A 14 To Mrs Cock,letter,1,157,0.0127,0,particulars:1; agrees:1
jw-letter-1763-03-to-thomas-maxfield,john-wesley,03 To Thomas Maxfield,letter,1,159,0.0126,0,seemed:1; contradicted:1
jw-letter-1761-27-to-matthew-lowes,john-wesley,27 To Matthew Lowes,letter,1,160,0.0125,0,became:1; Allendale:1
jw-letter-1767-21-to-mrs-bennis,john-wesley,21 To Mrs Bennis,letter,1,240,0.0125,0,wants:1; encompassed:1; infirmities:1
jw-letter-1769-24-to-howell-powell-bandon,john-wesley,24 To Howell Powell Bandon,letter,1,80,0.0125,0,complies:1
jw-letter-1776-27-to-mrs-freeman,john-wesley,27 To Mrs Freeman,letter,1,160,0.0125,0,pushed:1; cleanses:1
jw-letter-1782b-03-to-ann-loxdale,john-wesley,B 03 To Ann Loxdale,letter,1,319,0.0125,0,began:1; tends:1; follows:1; strongest:1
jw-letter-1786a-16-to-mrs-middleton,john-wesley,A 16 To Mrs Middleton,letter,1,160,0.0125,0,paths:1; gained:1
jw-letter-1781a-12-to-mrs-knapp,john-wesley,A 12 To Mrs Knapp,letter,1,242,0.0124,0,presses:1; o'clock:1; transformed:1
jw-letter-1750-14-to-john-bennet,john-wesley,14 To John Bennet,letter,1,162,0.0123,0,wellnigh:1; overthrown:1
jw-letter-1764-24-to-lady-maxwell-manchester-july-io-1764,john-wesley,24 To Lady Maxwell Manchester July Io 1764,letter,4,1138,0.0123,0,exhortations:2; shows:2; bereaved:1; relatives:1; knees:1; advices:1; objections:1; cowards:1; hindering:1; stumblingblock:1; accrues:1; tempers:1
jw-letter-1767-14-to-lady-maxwell,john-wesley,14 To Lady Maxwell,letter,2,407,0.0123,0,holiest:1; concerns:1; dispositions:1; hurts:1; draws:1
jw-letter-1769-57-to-mrs-barton,john-wesley,57 To Mrs Barton,letter,1,163,0.0123,0,Fallowfield:1; ceased:1
jw-letter-1772-14-to-mrs-barton,john-wesley,14 To Mrs Barton,letter,1,162,0.0123,0,weakened:1; other's:1
jw-letter-1772-71-to-thomas-wride,john-wesley,71 To Thomas Wride,letter,1,162,0.0123,0,colleagues:1; helps:1
jw-letter-1773-80-to-mrs-savage,john-wesley,80 To Mrs Savage,letter,1,162,0.0123,0,reported:1; perfection's:1
jw-letter-1774-18-to-joseph-benson,john-wesley,18 To Joseph Benson,letter,1,163,0.0123,0,occurred:1; contrived:1
jw-letter-1780b-16-to-robert-carr-brackenbury,john-wesley,B 16 To Robert Carr Brackenbury,letter,1,244,0.0123,0,Carne:1; tiffs:1; attaining:1
jw-letter-1784a-12-to-victory-purdy,john-wesley,A 12 To Victory Purdy,letter,1,162,0.0123,0,asked:1; resembling:1
jw-letter-1789b-11-to-harriet-lewis,john-wesley,B 11 To Harriet Lewis,letter,1,163,0.0123,0,steps:1; enabled:1
jw-letter-1751-17-to-john-downes,john-wesley,17 To John Downes,letter,1,245,0.0122,0,heart's:1; lusts:1; imaginations:1
jw-letter-1772-42-to-ann-bolton,john-wesley,42 To Ann Bolton,letter,1,328,0.0122,0,despaired:1; seemed:1; inclined:1; strikes:1
jw-letter-1773-10-to-ann-bolton,john-wesley,10 To Ann Bolton,letter,1,328,0.0122,0,fittest:1; says:1; warts:1; wordly:1
jw-letter-1774-23-to-mrs-bennis,john-wesley,23 To Mrs Bennis,letter,1,164,0.0122,0,associates:1; wondered:1
jw-letter-1786a-02-to-joshua-keighley,john-wesley,A 02 To Joshua Keighley,letter,1,82,0.0122,0,vided:1
cw-christ-risen,charles-wesley,Christ the Lord Is Risen Today,hymn,7,330,0.0121,0,redeeming:2; forbids:2
cw-049-christ-our-righteousness-1-corinthians-130,charles-wesley,049 Christ Our Righteousness 1 Corinthians 130,hymn,1,247,0.0121,0,hopes:1; enlighten'd:1; forgiven:1
cw-014-prayer-for-one-that-is-lunatick-and-sore-vexed,charles-wesley,014 Prayer For One That Is Lunatick And Sore Vexed,hymn,4,828,0.0121,0,Lunatick:2; wings:2; edn:2; Shorten'd:2; frees:2
jw-letter-1772-17-to-miss-sparrow,john-wesley,17 To Miss Sparrow,letter,1,165,0.0121,0,reasonings:1; advices:1
jw-letter-1788a-49-to-dr-coke,john-wesley,A 49 To Dr Coke,letter,1,165,0.0121,0,Whitefriar's:1; changing:1
jw-letter-1789b-33-to-charles-atmore,john-wesley,B 33 To Charles Atmore,letter,1,165,0.0121,0,laborers:1; Edwd:1
jw-letter-1739-17-to-his-brother-samuel,john-wesley,17 To His Brother Samuel,letter,3,836,0.012,0,tempers:1; lips:1; brows:1; wanted:1; began:1; overtaken:1; roared:1; groaned:1; sweats:1; lingering:1
jw-letter-1759-17-to-miss-c---york-july-15-1759,john-wesley,17 To Miss C   York July 15 1759,letter,1,334,0.012,0,oftener:1; bringeth:1; tyrant's:1; hinders:1
jw-letter-1765-25-to-peggy-dale-london-november-6-1765,john-wesley,25 To Peggy Dale London November 6 1765,letter,1,166,0.012,0,pleases:1; began:1
jw-letter-1769-11-to-jane-hilton,john-wesley,11 To Jane Hilton,letter,1,166,0.012,0,enabled:1; selfwill:1
jw-letter-1771-48-to-robert-costerdine,john-wesley,48 To Robert Costerdine,letter,1,83,0.012,0,circumstances:1
jw-letter-1772-25-to-philothea-briggs,john-wesley,25 To Philothea Briggs,letter,1,83,0.012,0,tempers:1
jw-letter-1776-53-to-hester-ann-roe,john-wesley,53 To Hester Ann Roe,letter,1,251,0.012,0,lines:1; suffers:1; events:1
jw-letter-1785a-39-to-his-brother-charles,john-wesley,A 39 To His Brother Charles,letter,1,166,0.012,0,shillings:1; Killaloe:1
jw-letter-1790a-51-to-henry-moore,john-wesley,A 51 To Henry Moore,letter,1,167,0.012,0,borders:1; assassinated:1
jw-letter-1761-21-to-ebenezer-blackwell,john-wesley,21 To Ebenezer Blackwell,letter,2,503,0.0119,0,noticed:1; awakened:1; informs:1; continues:1; exceptions:1; recovering:1
jw-letter-1767-12-to-lady-maxwell,john-wesley,12 To Lady Maxwell,letter,2,421,0.0119,0,fears:2; cooled:1; chastened:1; respects:1
jw-letter-1771-68-to-christopher-hopper,john-wesley,68 To Christopher Hopper,letter,1,168,0.0119,0,suffered:1; mildest:1
jw-letter-1776-06-to-alexander-knox,john-wesley,06 To Alexander Knox,letter,1,252,0.0119,0,necessaries:1; conveniences:1; placed:1
jw-letter-1786a-13-to-thomas-taylor,john-wesley,A 13 To Thomas Taylor,letter,1,168,0.0119,0,stamps:1; can't:1
jw-letter-1788a-57-to-mrs-blachford,john-wesley,A 57 To Mrs Blachford,letter,1,168,0.0119,0,objections:1; strongest:1
jw-letter-1789a-73-to-mrs-ingram,john-wesley,A 73 To Mrs Ingram,letter,1,84,0.0119,0,surprised:1
jw-letter-1790b-49-to-mrs-charles-wesley,john-wesley,B 49 To Mrs Charles Wesley,letter,1,84,0.0119,0,pounds:1
cw-037-matthew-121-he-shall-save-his-people-from-their-sins,charles-wesley,037 Matthew 121 He Shall Save His People From Their Sins,hymn,1,170,0.0118,0,chear:1; rays:1
jw-letter-1760-29-to-samuel-furly-london-december-9-1760,john-wesley,29 To Samuel Furly London December 9 1760,letter,1,254,0.0118,0,Ratcliff:1; opponents:1; became:1
jw-letter-1772-38-to-mrs-bennis,john-wesley,38 To Mrs Bennis,letter,1,340,0.0118,0,harsher:1; measures:1; recovering:1; intervals:1
jw-letter-1791-06-to-ann-bolton,john-wesley,06 To Ann Bolton,letter,1,85,0.0118,0,continues:1
jw-letter-1759-25-to-his-wife-bedford-november-24-1759,john-wesley,25 To His Wife Bedford November 24 1759,letter,2,426,0.0117,0,papers:1; vexing:1; spoils:1; opportunities:1; attending:1
jw-letter-1760-11-to-ebenezer-blackwell-newry-april-26-1760,john-wesley,11 To Ebenezer Blackwell Newry April 26 1760,letter,2,429,0.0117,0,reaped:1; began:1; increased:1; Leighs:1; circumstances:1
jw-letter-1761-08-to-christopher-hopper,john-wesley,08 To Christopher Hopper,letter,1,257,0.0117,0,reached:1; Manners's:1; says:1
jw-letter-1770-02-to-mrs-woodhouse,john-wesley,02 To Mrs Woodhouse,letter,1,171,0.0117,0,withdraws:1; wife's:1
jw-letter-1772-76-to-philothea-briggs,john-wesley,76 To Philothea Briggs,letter,1,171,0.0117,0,shows:1; chooses:1
jw-letter-1773-35-to-richard-locke,john-wesley,35 To Richard Locke,letter,1,171,0.0117,0,reached:1; neighbors:1
jw-letter-1774-58-to-mrs-woodhouse,john-wesley,58 To Mrs Woodhouse,letter,1,171,0.0117,0,opportunities:1; conversing:1
jw-letter-1778-24-to-alexander-knox,john-wesley,24 To Alexander Knox,letter,1,171,0.0117,0,inclined:1; overspreads:1
jw-letter-1790b-39-to-ann-bolton,john-wesley,B 39 To Ann Bolton,letter,1,256,0.0117,0,chasteneth:1; revoked:1; excelledst:1
jw-letter-1768-17-to-christopher-hopper,john-wesley,17 To Christopher Hopper,letter,1,86,0.0116,0,shillings:1
jw-letter-1768-25-to-george-merryweather,john-wesley,25 To George Merryweather,letter,1,86,0.0116,0,Nathl:1
jw-letter-1770-16-to-mary-bosanquet,john-wesley,16 To Mary Bosanquet,letter,1,259,0.0116,0,hears:1; Richd:1; continues:1
